gen_model,model_label,task_type,domain,signature_family,layer,behavior,behavior_label,n_domain,shapley_gain,shapley_ci_low,shapley_ci_high,shapley_p_value,shapley_unit,direction_effect,direction_ci_low,direction_ci_high,direction_unit,shapley_q_value,supported
reasoner,DeepSeek-R1 Distill 8B,code,Code,cognitive,amount,backward_chaining,Backward chaining,154,0.02814230733842301,-0.0855205289948943,0.10983268661331187,0.31368631368631367,bits per held-out trace,-0.07159043450773256,-0.1739435568311319,0.05054073135063992,standardized rate difference: domain minus other domains,0.33931139283251954,False
reasoner,DeepSeek-R1 Distill 8B,gpqa,GPQA,cognitive,amount,verification,Verification,484,0.030880734422285047,-0.006289983210833282,0.0659514349834938,0.054945054945054944,bits per held-out trace,0.5412711652677421,0.46254553742089244,0.6157001250370545,standardized rate difference: domain minus other domains,0.06719395254427102,False
reasoner,DeepSeek-R1 Distill 8B,gpqa,GPQA,cognitive,amount,backtracking,Backtracking,484,0.20729339632822824,0.1537588757117789,0.2583044100180395,0.000999000999000999,bits per held-out trace,0.9933844214297407,0.898489979691289,1.101990702023248,standardized rate difference: domain minus other domains,0.001510300722899148,True
reasoner,DeepSeek-R1 Distill 8B,gpqa,GPQA,cognitive,amount,subgoal,Subgoal setting,484,0.08431458795864329,-0.10436952572195834,0.22892030227059856,0.1918081918081918,bits per held-out trace,-0.5838046888077583,-0.6425503638463285,-0.5074019321005429,standardized rate difference: domain minus other domains,0.2159951485464682,False
reasoner,DeepSeek-R1 Distill 8B,gpqa,GPQA,cognitive,amount,backward_chaining,Backward chaining,484,0.0030270967343405415,-0.0036178809311994083,0.010130779038840711,0.18281718281718282,bits per held-out trace,0.18406332895849892,0.08931244273206874,0.280881410134263,standardized rate difference: domain minus other domains,0.2070849504477823,False
reasoner,DeepSeek-R1 Distill 8B,planning,Planning,cognitive,amount,verification,Verification,458,0.40151240093847745,0.30910245808595055,0.5018007472916456,0.000999000999000999,bits per held-out trace,1.159356816741816,1.063887209599988,1.2473540364749767,standardized rate difference: domain minus other domains,0.001510300722899148,True
reasoner,DeepSeek-R1 Distill 8B,planning,Planning,cognitive,amount,backtracking,Backtracking,458,0.19485306993509957,0.08372811942359483,0.28738756886153294,0.000999000999000999,bits per held-out trace,-0.12082427147029784,-0.19674701498402836,-0.05292370784096594,standardized rate difference: domain minus other domains,0.001510300722899148,True
reasoner,DeepSeek-R1 Distill 8B,planning,Planning,cognitive,amount,subgoal,Subgoal setting,458,0.2226743885928573,0.11775674346592883,0.33443081360850735,0.000999000999000999,bits per held-out trace,-0.6451549705656693,-0.6927696472603103,-0.5957516003897989,standardized rate difference: domain minus other domains,0.001510300722899148,True
reasoner,DeepSeek-R1 Distill 8B,planning,Planning,cognitive,amount,backward_chaining,Backward chaining,458,0.018920603170522157,0.004731722024441368,0.03497600077771039,0.007992007992007992,bits per held-out trace,0.278563307974351,0.15902701122174848,0.4015744714253747,standardized rate difference: domain minus other domains,0.010999752935236806,True
reasoner,DeepSeek-R1 Distill 8B,moral,Moral,cognitive,amount,verification,Verification,500,0.7359751268616235,0.6731039787733029,0.7913308788181188,0.000999000999000999,bits per held-out trace,-1.1557043273690033,-1.1928245664318553,-1.1169089395584926,standardized rate difference: domain minus other domains,0.001510300722899148,True
reasoner,DeepSeek-R1 Distill 8B,moral,Moral,cognitive,amount,backtracking,Backtracking,500,0.2991632270289623,0.24310644216138275,0.3470391716639815,0.000999000999000999,bits per held-out trace,-0.9104639282451586,-0.9524284516587563,-0.86900580510425,standardized rate difference: domain minus other domains,0.001510300722899148,True
reasoner,DeepSeek-R1 Distill 8B,moral,Moral,cognitive,amount,subgoal,Subgoal setting,500,0.1038493293201602,0.07727452043815877,0.1301154148359929,0.000999000999000999,bits per held-out trace,0.42852607230159845,0.3621882274175369,0.49313154133506254,standardized rate difference: domain minus other domains,0.001510300722899148,True
reasoner,DeepSeek-R1 Distill 8B,moral,Moral,cognitive,amount,backward_chaining,Backward chaining,500,0.04195045380152534,0.022609886875133642,0.05495320558861237,0.000999000999000999,bits per held-out trace,-0.25626770189147347,-0.29554394032417847,-0.22060887442260155,standardized rate difference: domain minus other domains,0.001510300722899148,True
