split,prefix,feature_set,feature_label,n,positive_rate,folds,auroc,auroc_ci_low,auroc_ci_high,auprc,auprc_ci_low,auprc_ci_high,recall_at_5pct_fpr,recall_at_5pct_fpr_ci_low,recall_at_5pct_fpr_ci_high,log_loss,brier,ece
prompt_disjoint,0.25,metadata,Metadata,21397,0.6678038977426742,5,0.7099746714980372,0.6999373964600685,0.7201177856273443,0.8423765577154985,0.8336674736706022,0.8511587694878301,0.2907131359787249,0.27195945762248247,0.30825523724883314,0.566030420954972,0.19525429668585126,0.02807544497248682
prompt_disjoint,0.25,length,Metadata + length,21397,0.6678038977426742,5,0.7098089913996202,0.6990252033048493,0.7204594455487061,0.8423303531243652,0.8333395471484507,0.8506950773782249,0.2928126530897893,0.2722240516001048,0.3107957831961671,0.5660907947088989,0.19530251379440278,0.02812144296516511
prompt_disjoint,0.25,counts,Metadata + length + counts,21397,0.6678038977426742,5,0.7152141796919629,0.7054086329502506,0.7250465610267904,0.8467061598558769,0.837645633090758,0.8549048447724316,0.2980614458674505,0.2781643802431082,0.317539302450337,0.5636904558116382,0.19447532532281997,0.032459506108031604
prompt_disjoint,0.25,temporal,Metadata + length + temporal bins,21397,0.6678038977426742,5,0.7183401257496932,0.7078192009666275,0.7278836869521077,0.8479906774248462,0.8393721663405673,0.8558290989073731,0.2988312688081741,0.28131906836126586,0.3172927031653063,0.5625881649693356,0.19398510201941857,0.03483336239398818
prompt_disjoint,0.25,time_shuffled,Counts repeated across time,21397,0.6678038977426742,5,0.7152136086359113,0.70539906596127,0.7258422752045927,0.8467060915047089,0.8374728438888754,0.8550015899641858,0.2980614458674505,0.2764253856526257,0.3177083413176551,0.5636907564023707,0.19447548684166366,0.03248762591985547
random_trace,0.25,metadata,Metadata,21397,0.6678038977426742,5,0.7132708070278332,0.7033231181033732,0.7230705227660406,0.8445296906807986,0.8351773005303301,0.8533731578349948,0.28861361886766046,0.27282867784361825,0.308189567334506,0.5639811131582187,0.19440942628038546,0.03021486035274882
random_trace,0.25,length,Metadata + length,21397,0.6678038977426742,5,0.7131324342390558,0.7034511871387252,0.7234116041347132,0.8446454561650794,0.8357982796974955,0.8536788118352381,0.29022324865280985,0.27374608886460083,0.3098173774735819,0.564017251924306,0.19444659575319834,0.030118807373543843
random_trace,0.25,counts,Metadata + length + counts,21397,0.6678038977426742,5,0.7185098032404713,0.7077699861785626,0.7286973044188271,0.8488178028814,0.8397794070252433,0.8569622053672298,0.2986213170970677,0.27729206851715704,0.3196288797902517,0.5613646708458032,0.19352376113949968,0.03436059556869073
random_trace,0.25,temporal,Metadata + length + temporal bins,21397,0.6678038977426742,5,0.7212139210232631,0.7114225971727481,0.7302996023266302,0.8499822298303071,0.8418303342132976,0.8581550771078392,0.3018405766673665,0.28197515543191776,0.3232723174753742,0.5603038065778472,0.19309065164828934,0.035180001796455404
random_trace,0.25,time_shuffled,Counts repeated across time,21397,0.6678038977426742,5,0.7185101281516731,0.7078267685007517,0.7290800317164333,0.8488184138165985,0.8397732427540281,0.8578458897099531,0.2986213170970677,0.2760396191377514,0.319128725809904,0.5613648079035358,0.19352386443742878,0.03436071859986164
