gen_model,family,profile,distance
reasoner,dialectical,three_phase_shape,0.024720330130278856
reasoner,dialectical,three_phase_shape,0.03834275510235844
reasoner,dialectical,three_phase_shape,0.0308482884502017
reasoner,dialectical,three_phase_shape,0.02457001171185521
reasoner,dialectical,three_phase_shape,0.03192947523968189
reasoner,dialectical,three_phase_shape,0.025470983211974843
reasoner,dialectical,three_phase_shape,0.0541275710619932
reasoner,dialectical,three_phase_shape,0.02371295296918154
reasoner,dialectical,three_phase_shape,0.035941839529834194
reasoner,dialectical,three_phase_shape,0.037361230823390545
reasoner,dialectical,three_phase_shape,0.028229432160422833
reasoner,dialectical,three_phase_shape,0.03893095666565312
reasoner,dialectical,three_phase_shape,0.028982177848529432
reasoner,dialectical,three_phase_shape,0.030102269719691176
reasoner,dialectical,three_phase_shape,0.03404025435129953
reasoner,dialectical,three_phase_shape,0.020049916537914048
reasoner,dialectical,three_phase_shape,0.02036815343487772
reasoner,dialectical,three_phase_shape,0.025882354816357443
reasoner,dialectical,three_phase_shape,0.02894512614606231
reasoner,dialectical,three_phase_shape,0.031209891975312255
reasoner,dialectical,three_phase_shape,0.03294531575037902
reasoner,dialectical,three_phase_shape,0.03226292364972512
reasoner,dialectical,three_phase_shape,0.04653893283460237
reasoner,dialectical,three_phase_shape,0.04108655091610378
reasoner,dialectical,three_phase_shape,0.02925852136759854
reasoner,dialectical,three_phase_shape,0.037546081339055466
reasoner,dialectical,three_phase_shape,0.033495841953262495
reasoner,dialectical,three_phase_shape,0.02245622814096697
reasoner,dialectical,three_phase_shape,0.013075700886945393
reasoner,dialectical,three_phase_shape,0.01877513501978057
reasoner,dialectical,three_phase_shape,0.04327758851606717
reasoner,dialectical,three_phase_shape,0.028559485823737598
reasoner,dialectical,three_phase_shape,0.0503115647424632
reasoner,dialectical,three_phase_shape,0.031559116555623226
reasoner,dialectical,three_phase_shape,0.012163306659176707
reasoner,dialectical,three_phase_shape,0.03056391673856801
reasoner,dialectical,three_phase_shape,0.030395744483333226
reasoner,dialectical,three_phase_shape,0.026250787559221944
reasoner,dialectical,three_phase_shape,0.02932352382782732
reasoner,dialectical,three_phase_shape,0.02425931723122862
reasoner,dialectical,three_phase_shape,0.027625925525610582
reasoner,dialectical,three_phase_shape,0.024676332390359837
reasoner,dialectical,three_phase_shape,0.04623999565230126
reasoner,dialectical,three_phase_shape,0.03301947912438592
reasoner,dialectical,three_phase_shape,0.02379063158707041
reasoner,dialectical,three_phase_shape,0.038184096642650475
reasoner,dialectical,three_phase_shape,0.026919638222180645
reasoner,dialectical,three_phase_shape,0.02079999326121659
reasoner,dialectical,three_phase_shape,0.02641304321027309
reasoner,dialectical,three_phase_shape,0.02619792927720162
reasoner,dialectical,three_phase_shape,0.023845272762926847
reasoner,dialectical,three_phase_shape,0.027672125666400735
reasoner,dialectical,three_phase_shape,0.024395536030609483
reasoner,dialectical,three_phase_shape,0.024752994985697094
reasoner,dialectical,three_phase_shape,0.030924272614679976
reasoner,dialectical,three_phase_shape,0.022157353928469996
reasoner,dialectical,three_phase_shape,0.046444351071826595
reasoner,dialectical,three_phase_shape,0.02769104017807003
reasoner,dialectical,three_phase_shape,0.027600898000936118
reasoner,dialectical,three_phase_shape,0.01694780592134791
reasoner,dialectical,three_phase_shape,0.02769271654295823
reasoner,dialectical,three_phase_shape,0.02396251841441017
reasoner,dialectical,three_phase_shape,0.015673558465659064
reasoner,dialectical,three_phase_shape,0.019468536679301172
reasoner,dialectical,three_phase_shape,0.022620325950613186
reasoner,dialectical,three_phase_shape,0.021235955329682355
reasoner,dialectical,three_phase_shape,0.022673524310735563
reasoner,dialectical,three_phase_shape,0.03524010310191737
reasoner,dialectical,three_phase_shape,0.020152408349022908
reasoner,dialectical,three_phase_shape,0.03236552999858483
reasoner,dialectical,three_phase_shape,0.021466004693916706
reasoner,dialectical,three_phase_shape,0.024914674593271523
reasoner,dialectical,three_phase_shape,0.0333368655438898
reasoner,dialectical,three_phase_shape,0.028943686620084074
reasoner,dialectical,three_phase_shape,0.02623793222096576
reasoner,dialectical,three_phase_shape,0.022931978698002394
reasoner,dialectical,three_phase_shape,0.019034984128020647
reasoner,dialectical,three_phase_shape,0.03589805423185442
reasoner,dialectical,three_phase_shape,0.036624881476552934
reasoner,dialectical,three_phase_shape,0.036153918053346175
reasoner,dialectical,three_phase_shape,0.042961991126565464
reasoner,dialectical,three_phase_shape,0.039913689774009484
reasoner,dialectical,three_phase_shape,0.030787629326449607
reasoner,dialectical,three_phase_shape,0.042328166424590745
reasoner,dialectical,three_phase_shape,0.051640003826265816
reasoner,dialectical,three_phase_shape,0.025781000552193633
reasoner,dialectical,three_phase_shape,0.024074927897636367
reasoner,dialectical,three_phase_shape,0.028249336666690942
reasoner,dialectical,three_phase_shape,0.017137802649613197
reasoner,dialectical,three_phase_shape,0.013825981902774516
reasoner,dialectical,three_phase_shape,0.06167740804352536
reasoner,dialectical,three_phase_shape,0.04368639453276415
reasoner,dialectical,three_phase_shape,0.044345354072941
reasoner,dialectical,three_phase_shape,0.03096235209321657
reasoner,dialectical,three_phase_shape,0.028687687163944525
reasoner,dialectical,three_phase_shape,0.05017786001115906
reasoner,dialectical,three_phase_shape,0.022922281144838998
reasoner,dialectical,three_phase_shape,0.048248758718861195
reasoner,dialectical,three_phase_shape,0.026390397203868748
reasoner,dialectical,three_phase_shape,0.04172496606182508
reasoner,dialectical,three_phase_shape,0.026966762261280395
reasoner,dialectical,three_phase_shape,0.0300555572217868
reasoner,dialectical,three_phase_shape,0.02072500224422424
reasoner,dialectical,three_phase_shape,0.029664986308123878
reasoner,dialectical,three_phase_shape,0.044441250976961125
reasoner,dialectical,three_phase_shape,0.027313486975904556
reasoner,dialectical,three_phase_shape,0.03468731567196856
reasoner,dialectical,three_phase_shape,0.039456224715180455
reasoner,dialectical,three_phase_shape,0.044609943782430814
reasoner,dialectical,three_phase_shape,0.02594049399214303
reasoner,dialectical,three_phase_shape,0.018237515102466
reasoner,dialectical,three_phase_shape,0.024533656514239808
reasoner,dialectical,three_phase_shape,0.024688517102544813
reasoner,dialectical,three_phase_shape,0.020609988052053087
reasoner,dialectical,three_phase_shape,0.02494254368926696
reasoner,dialectical,three_phase_shape,0.019042284313468535
reasoner,dialectical,three_phase_shape,0.01672679446278183
reasoner,dialectical,three_phase_shape,0.019018210263519467
reasoner,dialectical,three_phase_shape,0.019450322456212955
reasoner,dialectical,three_phase_shape,0.028497353422197436
reasoner,dialectical,three_phase_shape,0.026166189970031825
reasoner,dialectical,three_phase_shape,0.02749597018634987
reasoner,dialectical,three_phase_shape,0.012330126264221891
reasoner,dialectical,three_phase_shape,0.02519272191956557
reasoner,dialectical,three_phase_shape,0.03545005651525298
reasoner,dialectical,three_phase_shape,0.018179405491825933
reasoner,dialectical,three_phase_shape,0.021585925141650114
reasoner,dialectical,three_phase_shape,0.025672908645103902
reasoner,dialectical,three_phase_shape,0.04898783701275757
reasoner,dialectical,three_phase_shape,0.018282826620171326
reasoner,dialectical,three_phase_shape,0.022065120692516513
reasoner,dialectical,three_phase_shape,0.02096955855286119
reasoner,dialectical,three_phase_shape,0.050118070734750476
reasoner,dialectical,three_phase_shape,0.014302950343486515
reasoner,dialectical,three_phase_shape,0.020744303349746133
reasoner,dialectical,three_phase_shape,0.022085213087740935
reasoner,dialectical,three_phase_shape,0.016523310318346435
reasoner,dialectical,three_phase_shape,0.021385156442341645
reasoner,dialectical,three_phase_shape,0.017496571029187998
reasoner,dialectical,three_phase_shape,0.019666265277033926
reasoner,dialectical,three_phase_shape,0.013298066548668764
reasoner,dialectical,three_phase_shape,0.03289080477981968
reasoner,dialectical,three_phase_shape,0.024735110376029597
reasoner,dialectical,three_phase_shape,0.01734125218534852
reasoner,dialectical,three_phase_shape,0.020084125069764033
reasoner,dialectical,three_phase_shape,0.026521664057531286
reasoner,dialectical,three_phase_shape,0.01487990505627565
reasoner,dialectical,three_phase_shape,0.018244550569917438
reasoner,dialectical,three_phase_shape,0.01755695509413504
reasoner,dialectical,three_phase_shape,0.021198158177766466
reasoner,dialectical,three_phase_shape,0.025491466115402456
reasoner,dialectical,three_phase_shape,0.0347835394182199
reasoner,dialectical,three_phase_shape,0.03653158494758597
reasoner,dialectical,three_phase_shape,0.02393353430644571
reasoner,dialectical,three_phase_shape,0.025605618568733664
reasoner,dialectical,three_phase_shape,0.014674123266663446
reasoner,dialectical,three_phase_shape,0.013693450159953184
reasoner,dialectical,three_phase_shape,0.02209918244869927
reasoner,dialectical,three_phase_shape,0.026223219971739084
reasoner,dialectical,three_phase_shape,0.018823547839671422
reasoner,dialectical,three_phase_shape,0.018204885899404204
reasoner,dialectical,three_phase_shape,0.0271275915828275
reasoner,dialectical,three_phase_shape,0.02913007135409546
reasoner,dialectical,three_phase_shape,0.02761934330055831
reasoner,dialectical,three_phase_shape,0.01978736709865299
reasoner,dialectical,three_phase_shape,0.025343254269304005
reasoner,dialectical,three_phase_shape,0.013469584845479226
reasoner,dialectical,three_phase_shape,0.031128257619257315
reasoner,dialectical,three_phase_shape,0.03265218355785892
reasoner,dialectical,three_phase_shape,0.019540657762682514
reasoner,dialectical,three_phase_shape,0.0203164147154738
reasoner,dialectical,three_phase_shape,0.02639837441844584
reasoner,dialectical,three_phase_shape,0.01914126458740502
reasoner,dialectical,three_phase_shape,0.03448557215713702
reasoner,dialectical,three_phase_shape,0.017920180877180007
reasoner,dialectical,three_phase_shape,0.02510327595918121
reasoner,dialectical,three_phase_shape,0.01787906514928761
reasoner,dialectical,three_phase_shape,0.02563948647793795
reasoner,dialectical,three_phase_shape,0.02709974443040124
reasoner,dialectical,three_phase_shape,0.03920892502518048
reasoner,dialectical,three_phase_shape,0.015643051534222647
reasoner,dialectical,three_phase_shape,0.0361686784886088
reasoner,dialectical,three_phase_shape,0.016249595958476325
reasoner,dialectical,three_phase_shape,0.019812153609819017
reasoner,dialectical,three_phase_shape,0.02125626831377458
reasoner,dialectical,three_phase_shape,0.01946721465545428
reasoner,dialectical,three_phase_shape,0.020430641946841455
reasoner,dialectical,three_phase_shape,0.01801551627874438
reasoner,dialectical,three_phase_shape,0.02403042851840663
reasoner,dialectical,three_phase_shape,0.022139927735832142
reasoner,dialectical,three_phase_shape,0.03254019064187517
reasoner,dialectical,three_phase_shape,0.029353626366066754
reasoner,dialectical,three_phase_shape,0.031916542366561974
reasoner,dialectical,three_phase_shape,0.022938533553904662
reasoner,dialectical,three_phase_shape,0.02398324132092393
reasoner,dialectical,three_phase_shape,0.030626589908784953
reasoner,dialectical,three_phase_shape,0.017452971997996784
reasoner,dialectical,three_phase_shape,0.025905844870395395
reasoner,dialectical,three_phase_shape,0.020375823884763625
reasoner,dialectical,three_phase_shape,0.020138509042400648
reasoner,dialectical,three_phase_shape,0.025802274470737723
reasoner,dialectical,three_phase_shape,0.010021394107581997
reasoner,dialectical,three_phase_shape,0.019130288880000346
reasoner,dialectical,three_phase_shape,0.030208960233623128
reasoner,dialectical,three_phase_shape,0.01648359813793437
reasoner,dialectical,three_phase_shape,0.036581417424794434
reasoner,dialectical,three_phase_shape,0.0157681336405403
reasoner,dialectical,three_phase_shape,0.045103519995266926
reasoner,dialectical,three_phase_shape,0.05316175298533235
reasoner,dialectical,three_phase_shape,0.014522203930258912
reasoner,dialectical,three_phase_shape,0.034154961285193686
reasoner,dialectical,three_phase_shape,0.014514556608648836
reasoner,dialectical,three_phase_shape,0.016047345881345706
reasoner,dialectical,three_phase_shape,0.02182082574829902
reasoner,dialectical,three_phase_shape,0.020819801226282478
reasoner,dialectical,three_phase_shape,0.03460666225926348
reasoner,dialectical,three_phase_shape,0.020525412989655427
reasoner,dialectical,three_phase_shape,0.029181492851486548
reasoner,dialectical,three_phase_shape,0.026179226188405298
reasoner,dialectical,three_phase_shape,0.015265282660652914
reasoner,dialectical,three_phase_shape,0.04641346117976626
reasoner,dialectical,three_phase_shape,0.0207343275413621
reasoner,dialectical,three_phase_shape,0.01791251558614582
reasoner,dialectical,three_phase_shape,0.026443679596459452
reasoner,dialectical,three_phase_shape,0.020143335982628494
reasoner,dialectical,three_phase_shape,0.013307128322790967
reasoner,dialectical,three_phase_shape,0.01618129778780134
reasoner,dialectical,three_phase_shape,0.026746491829964258
reasoner,dialectical,three_phase_shape,0.01600307873435918
reasoner,dialectical,three_phase_shape,0.02074795306677733
reasoner,dialectical,three_phase_shape,0.022968443966584293
reasoner,dialectical,three_phase_shape,0.017626211179489763
reasoner,dialectical,three_phase_shape,0.025737179874543475
reasoner,dialectical,three_phase_shape,0.035479638949164144
reasoner,dialectical,three_phase_shape,0.03641084680115813
reasoner,dialectical,three_phase_shape,0.016872570783770507
reasoner,dialectical,three_phase_shape,0.019140540305524104
reasoner,dialectical,three_phase_shape,0.02288272899995996
reasoner,dialectical,three_phase_shape,0.03835938535091666
reasoner,dialectical,three_phase_shape,0.02147552530654721
reasoner,dialectical,three_phase_shape,0.024034780559639316
reasoner,dialectical,three_phase_shape,0.01091430778381158
reasoner,dialectical,three_phase_shape,0.014519866641734352
reasoner,dialectical,three_phase_shape,0.014818888652942577
reasoner,dialectical,three_phase_shape,0.022386825713051117
reasoner,dialectical,three_phase_shape,0.024853415865988205
reasoner,dialectical,three_phase_shape,0.018902257682740994
reasoner,dialectical,three_phase_shape,0.03002166734629581
reasoner,dialectical,three_phase_shape,0.026104112215276476
reasoner,dialectical,three_phase_shape,0.033232293589754
reasoner,dialectical,three_phase_shape,0.03736062747749598
reasoner,dialectical,three_phase_shape,0.03049759772270021
reasoner,dialectical,three_phase_shape,0.01707779376406025
reasoner,dialectical,three_phase_shape,0.01661354092625005
reasoner,dialectical,three_phase_shape,0.011889298931150531
reasoner,dialectical,three_phase_shape,0.04877664545675843
reasoner,dialectical,three_phase_shape,0.019626915310598757
reasoner,dialectical,three_phase_shape,0.015194320260835304
reasoner,dialectical,three_phase_shape,0.01971764234026599
reasoner,dialectical,three_phase_shape,0.021994545137940726
reasoner,dialectical,three_phase_shape,0.01632627669753493
reasoner,dialectical,three_phase_shape,0.01478033520554381
reasoner,dialectical,three_phase_shape,0.022734609318078334
reasoner,dialectical,three_phase_shape,0.03533871042984062
reasoner,dialectical,three_phase_shape,0.02306691306299578
reasoner,dialectical,three_phase_shape,0.025337503574637092
reasoner,dialectical,three_phase_shape,0.011323655307857915
reasoner,dialectical,three_phase_shape,0.025911256735726775
reasoner,dialectical,three_phase_shape,0.016038161688582395
reasoner,dialectical,three_phase_shape,0.019152626988034775
reasoner,dialectical,three_phase_shape,0.019883328160888558
reasoner,dialectical,three_phase_shape,0.01945999198130352
reasoner,dialectical,three_phase_shape,0.012487151245871658
reasoner,dialectical,three_phase_shape,0.02185452464511627
reasoner,dialectical,three_phase_shape,0.02390516963224943
reasoner,dialectical,three_phase_shape,0.022415439837177607
reasoner,dialectical,three_phase_shape,0.028810373588162665
reasoner,dialectical,three_phase_shape,0.018997377277203527
reasoner,dialectical,three_phase_shape,0.037199474330085885
reasoner,dialectical,three_phase_shape,0.029572832044956074
reasoner,dialectical,three_phase_shape,0.029124726127443983
reasoner,dialectical,three_phase_shape,0.027057741768741442
reasoner,dialectical,three_phase_shape,0.02643305908560375
reasoner,dialectical,three_phase_shape,0.038122242367865516
reasoner,dialectical,three_phase_shape,0.039155444324785585
reasoner,dialectical,three_phase_shape,0.02104875812309092
reasoner,dialectical,three_phase_shape,0.01988751679274033
reasoner,dialectical,three_phase_shape,0.029286248860836268
reasoner,dialectical,three_phase_shape,0.01322810880453538
reasoner,dialectical,three_phase_shape,0.022058168970072012
reasoner,dialectical,three_phase_shape,0.01964362028709272
reasoner,dialectical,three_phase_shape,0.024312913221747546
reasoner,dialectical,three_phase_shape,0.008750213100342435
reasoner,dialectical,three_phase_shape,0.02105117592210057
reasoner,dialectical,three_phase_shape,0.032218193428637
reasoner,dialectical,three_phase_shape,0.027406097966250927
reasoner,dialectical,three_phase_shape,0.040058620878094885
reasoner,dialectical,three_phase_shape,0.013143660871439873
reasoner,dialectical,three_phase_shape,0.018439954009492915
reasoner,dialectical,three_phase_shape,0.021202753418374083
reasoner,dialectical,three_phase_shape,0.023315775821534573
reasoner,dialectical,three_phase_shape,0.022391407230611202
reasoner,dialectical,three_phase_shape,0.02584466028019856
reasoner,dialectical,three_phase_shape,0.012581868808830556
reasoner,dialectical,three_phase_shape,0.015045511040505026
reasoner,dialectical,three_phase_shape,0.030686154584150378
reasoner,dialectical,three_phase_shape,0.022713457620181805
reasoner,dialectical,three_phase_shape,0.0381612172686519
reasoner,dialectical,three_phase_shape,0.021977126621608254
reasoner,dialectical,three_phase_shape,0.023567755727657687
reasoner,dialectical,three_phase_shape,0.029432738244144524
reasoner,dialectical,three_phase_shape,0.02796144787287895
reasoner,dialectical,three_phase_shape,0.033458863964866005
reasoner,dialectical,three_phase_shape,0.01981875351614817
reasoner,dialectical,three_phase_shape,0.02322127418432928
reasoner,dialectical,three_phase_shape,0.017694256728644296
reasoner,dialectical,three_phase_shape,0.02122206079638326
reasoner,dialectical,three_phase_shape,0.020337991168871004
reasoner,dialectical,three_phase_shape,0.02925568222885461
reasoner,dialectical,three_phase_shape,0.029702982214990327
reasoner,dialectical,three_phase_shape,0.03132867065722408
reasoner,dialectical,three_phase_shape,0.01751961271869412
reasoner,dialectical,three_phase_shape,0.017728121822094916
reasoner,dialectical,three_phase_shape,0.019562680829845684
reasoner,dialectical,three_phase_shape,0.035086915426025385
reasoner,dialectical,three_phase_shape,0.030457985042550987
reasoner,dialectical,three_phase_shape,0.015935009071250048
reasoner,dialectical,three_phase_shape,0.018603490183210083
reasoner,dialectical,three_phase_shape,0.013683838288056843
reasoner,dialectical,three_phase_shape,0.03302119728422877
reasoner,dialectical,three_phase_shape,0.02990366041156632
reasoner,dialectical,three_phase_shape,0.02573611824372568
reasoner,dialectical,three_phase_shape,0.014548595527663315
reasoner,dialectical,three_phase_shape,0.021693628176456627
reasoner,dialectical,three_phase_shape,0.02363628118141274
reasoner,dialectical,three_phase_shape,0.020540636338526017
reasoner,dialectical,three_phase_shape,0.01889777630517378
reasoner,dialectical,three_phase_shape,0.027630764865807223
reasoner,dialectical,three_phase_shape,0.024684557756441707
reasoner,dialectical,three_phase_shape,0.012288448729822002
reasoner,dialectical,three_phase_shape,0.026879814624509404
reasoner,dialectical,three_phase_shape,0.021607711162045216
reasoner,dialectical,three_phase_shape,0.027268870647333857
reasoner,dialectical,three_phase_shape,0.02014525030523992
reasoner,dialectical,three_phase_shape,0.019158941008207166
reasoner,dialectical,three_phase_shape,0.018886688748850092
reasoner,dialectical,three_phase_shape,0.03317628502350024
reasoner,dialectical,three_phase_shape,0.01696332098776055
reasoner,dialectical,three_phase_shape,0.010225486958103358
reasoner,dialectical,three_phase_shape,0.01626050744741719
reasoner,dialectical,three_phase_shape,0.024008486891612675
reasoner,dialectical,three_phase_shape,0.018191169318700316
reasoner,dialectical,three_phase_shape,0.02565887174898939
reasoner,dialectical,three_phase_shape,0.02221943438598342
reasoner,dialectical,three_phase_shape,0.02264042984706962
reasoner,dialectical,three_phase_shape,0.018563089261815834
reasoner,dialectical,three_phase_shape,0.02032464446756549
reasoner,dialectical,three_phase_shape,0.01702082525170534
reasoner,dialectical,three_phase_shape,0.011405512933178054
reasoner,dialectical,three_phase_shape,0.02700704789193808
reasoner,dialectical,three_phase_shape,0.027912893232726842
reasoner,dialectical,three_phase_shape,0.021582224172754592
reasoner,dialectical,three_phase_shape,0.019755990167744552
reasoner,dialectical,three_phase_shape,0.02743333911182136
reasoner,dialectical,three_phase_shape,0.02776087424458515
reasoner,dialectical,three_phase_shape,0.017461304120148232
reasoner,dialectical,three_phase_shape,0.03620276644218935
reasoner,dialectical,three_phase_shape,0.02747466926893307
reasoner,dialectical,three_phase_shape,0.029253297123804162
reasoner,dialectical,three_phase_shape,0.030704560090883255
reasoner,dialectical,three_phase_shape,0.02707396563755553
reasoner,dialectical,three_phase_shape,0.03116101296998037
reasoner,dialectical,three_phase_shape,0.022799818947463024
reasoner,dialectical,three_phase_shape,0.019048958677252044
reasoner,dialectical,three_phase_shape,0.023437719400668917
reasoner,dialectical,three_phase_shape,0.012608352984833584
reasoner,dialectical,three_phase_shape,0.0283116583978862
reasoner,dialectical,three_phase_shape,0.029780945141215508
reasoner,dialectical,three_phase_shape,0.049724556724476524
reasoner,dialectical,three_phase_shape,0.026607617252113462
reasoner,dialectical,three_phase_shape,0.018878151852230515
reasoner,dialectical,three_phase_shape,0.01998672037904543
reasoner,dialectical,three_phase_shape,0.014928179224002665
reasoner,dialectical,three_phase_shape,0.007885825224241342
reasoner,dialectical,three_phase_shape,0.015593929757375837
reasoner,dialectical,three_phase_shape,0.02973174807661477
reasoner,dialectical,three_phase_shape,0.03415199520298467
reasoner,dialectical,three_phase_shape,0.017126854714810555
reasoner,dialectical,three_phase_shape,0.02850006135850116
reasoner,dialectical,three_phase_shape,0.020979911380906307
reasoner,dialectical,three_phase_shape,0.01828810800122437
reasoner,dialectical,three_phase_shape,0.012492878261882
reasoner,dialectical,three_phase_shape,0.026150240563777814
reasoner,dialectical,three_phase_shape,0.049565449602363
reasoner,dialectical,three_phase_shape,0.02593716138934111
reasoner,dialectical,three_phase_shape,0.01873043761781383
reasoner,dialectical,three_phase_shape,0.029866139277048856
reasoner,dialectical,three_phase_shape,0.02661011491852967
reasoner,dialectical,three_phase_shape,0.01680902316965442
reasoner,dialectical,three_phase_shape,0.036290051433798064
reasoner,dialectical,three_phase_shape,0.022705484475345445
reasoner,dialectical,three_phase_shape,0.021475576519095717
reasoner,dialectical,three_phase_shape,0.020044311851151766
reasoner,dialectical,three_phase_shape,0.018098238283970808
reasoner,dialectical,three_phase_shape,0.019825842971539262
reasoner,dialectical,three_phase_shape,0.0275924529128678
reasoner,dialectical,three_phase_shape,0.015991316513770722
reasoner,dialectical,three_phase_shape,0.02941697312043289
reasoner,dialectical,three_phase_shape,0.02162138904712013
reasoner,dialectical,three_phase_shape,0.016830123140567588
reasoner,dialectical,three_phase_shape,0.033037261707171514
reasoner,dialectical,three_phase_shape,0.011924770905307275
reasoner,dialectical,three_phase_shape,0.015895901148265574
reasoner,dialectical,three_phase_shape,0.025953000347509227
reasoner,dialectical,three_phase_shape,0.012628384323674139
reasoner,dialectical,three_phase_shape,0.028625167192057405
reasoner,dialectical,three_phase_shape,0.024550011459526976
reasoner,dialectical,three_phase_shape,0.019190189794001767
reasoner,dialectical,three_phase_shape,0.0201365448592326
reasoner,dialectical,three_phase_shape,0.02197341835290668
reasoner,dialectical,three_phase_shape,0.03424596405388861
reasoner,dialectical,three_phase_shape,0.025137829695044543
reasoner,dialectical,three_phase_shape,0.03144378552597256
reasoner,dialectical,three_phase_shape,0.029363292804542085
reasoner,dialectical,three_phase_shape,0.025723337321526606
reasoner,dialectical,three_phase_shape,0.030089318003345317
reasoner,dialectical,three_phase_shape,0.022455598777394434
reasoner,dialectical,three_phase_shape,0.013178214830098152
reasoner,dialectical,three_phase_shape,0.034080007158425546
reasoner,dialectical,three_phase_shape,0.03218174473172842
reasoner,dialectical,three_phase_shape,0.020847127914741633
reasoner,dialectical,three_phase_shape,0.020264418492845514
reasoner,dialectical,three_phase_shape,0.046025595291346054
reasoner,dialectical,three_phase_shape,0.008782425266958625
reasoner,dialectical,three_phase_shape,0.026881650820379074
reasoner,dialectical,three_phase_shape,0.025826042341304558
reasoner,dialectical,three_phase_shape,0.025542823372250698
reasoner,dialectical,three_phase_shape,0.03233237286011074
reasoner,dialectical,three_phase_shape,0.03419460688708513
reasoner,dialectical,three_phase_shape,0.023848136185332384
reasoner,dialectical,three_phase_shape,0.025130942549461105
reasoner,dialectical,three_phase_shape,0.025260307960848643
reasoner,dialectical,three_phase_shape,0.02851149365141188
reasoner,dialectical,three_phase_shape,0.029839018950839798
reasoner,dialectical,three_phase_shape,0.04249990695669465
reasoner,dialectical,three_phase_shape,0.016288725463481573
reasoner,dialectical,three_phase_shape,0.025221731441297933
reasoner,dialectical,three_phase_shape,0.02501158089768784
reasoner,dialectical,three_phase_shape,0.029186824138632075
reasoner,dialectical,three_phase_shape,0.022618234644107185
reasoner,dialectical,three_phase_shape,0.03934096695682708
reasoner,dialectical,three_phase_shape,0.023899381600367437
reasoner,dialectical,three_phase_shape,0.03482591772890004
reasoner,dialectical,three_phase_shape,0.029634773914628716
reasoner,dialectical,three_phase_shape,0.021253931262064124
reasoner,dialectical,three_phase_shape,0.026748183253761132
reasoner,dialectical,three_phase_shape,0.019024198794652128
reasoner,dialectical,three_phase_shape,0.03493354157991829
reasoner,dialectical,three_phase_shape,0.02759600625212088
reasoner,dialectical,three_phase_shape,0.021218923276438234
reasoner,dialectical,three_phase_shape,0.022352983158735476
reasoner,dialectical,three_phase_shape,0.02960800838766102
reasoner,dialectical,three_phase_shape,0.0254098747163682
reasoner,dialectical,three_phase_shape,0.02022385651605341
reasoner,dialectical,three_phase_shape,0.01905094366567058
reasoner,dialectical,three_phase_shape,0.013980957747916394
reasoner,dialectical,three_phase_shape,0.019491909820525188
reasoner,dialectical,three_phase_shape,0.02684282358885289
reasoner,dialectical,three_phase_shape,0.04658507281047738
reasoner,dialectical,three_phase_shape,0.02164697544415323
reasoner,dialectical,three_phase_shape,0.01386976627995349
reasoner,dialectical,three_phase_shape,0.03359200904698002
reasoner,dialectical,three_phase_shape,0.028793553623301837
reasoner,dialectical,three_phase_shape,0.01801760908534642
reasoner,dialectical,three_phase_shape,0.025153635283413134
reasoner,dialectical,three_phase_shape,0.01214695694067907
reasoner,dialectical,three_phase_shape,0.027022688280417987
reasoner,dialectical,three_phase_shape,0.016283454527127164
reasoner,dialectical,three_phase_shape,0.023416616549464947
reasoner,dialectical,three_phase_shape,0.012498977918816854
reasoner,dialectical,three_phase_shape,0.027208371389409472
reasoner,dialectical,three_phase_shape,0.031080228173661007
reasoner,dialectical,three_phase_shape,0.02705542985593836
reasoner,dialectical,three_phase_shape,0.03132054592503387
reasoner,dialectical,three_phase_shape,0.022411163108751346
reasoner,dialectical,three_phase_shape,0.01741192500159835
reasoner,dialectical,three_phase_shape,0.033557964003213606
reasoner,dialectical,three_phase_shape,0.01711397274915801
reasoner,dialectical,three_phase_shape,0.028167619183471937
reasoner,dialectical,three_phase_shape,0.02025630728856396
reasoner,dialectical,three_phase_shape,0.019439402390066116
reasoner,dialectical,three_phase_shape,0.015531376956485297
reasoner,dialectical,three_phase_shape,0.022868492494340406
reasoner,dialectical,three_phase_shape,0.01263667317444718
reasoner,dialectical,three_phase_shape,0.019768304282143774
reasoner,dialectical,three_phase_shape,0.022793895654348452
reasoner,dialectical,three_phase_shape,0.03176599954881727
reasoner,dialectical,three_phase_shape,0.02730663416962697
reasoner,dialectical,three_phase_shape,0.024354498538397766
reasoner,dialectical,three_phase_shape,0.012903924166611375
reasoner,dialectical,three_phase_shape,0.026702664281072225
reasoner,dialectical,three_phase_shape,0.014077428595486939
reasoner,dialectical,three_phase_shape,0.020657477927864033
reasoner,dialectical,three_phase_shape,0.025124085611185506
reasoner,dialectical,three_phase_shape,0.015325498760037963
reasoner,dialectical,three_phase_shape,0.033278421032761345
reasoner,dialectical,three_phase_shape,0.028938185256469857
reasoner,dialectical,three_phase_shape,0.02238538149966942
reasoner,dialectical,three_phase_shape,0.026230242630191032
reasoner,dialectical,three_phase_shape,0.026786336983490415
reasoner,dialectical,three_phase_shape,0.02000093508920759
reasoner,dialectical,three_phase_shape,0.024461233041262746
reasoner,dialectical,three_phase_shape,0.02222752608855836
reasoner,dialectical,three_phase_shape,0.023440340408971125
reasoner,dialectical,three_phase_shape,0.024197631910864003
reasoner,dialectical,three_phase_shape,0.01156297098538558
reasoner,dialectical,three_phase_shape,0.02018866503697682
reasoner,dialectical,three_phase_shape,0.026768771765410617
